0,1,2,3
23.0,3.0,32.0,0.1716386554621848
23.0,3.0,30.0,0.1716386554621848
23.0,2.0,27.0,0.1674369747899159
23.0,2.0,22.0,0.1674369747899159
22.0,2.0,23.0,0.1674369747899159
22.0,2.0,21.0,0.1674369747899159
22.0,2.0,20.0,0.1674369747899159
23.0,2.0,32.0,0.1674369747899159
22.0,2.0,26.0,0.1674369747899159
22.0,3.0,29.0,0.1674369747899159
22.0,2.0,27.0,0.1674369747899159
22.0,2.0,24.0,0.1674369747899159
23.0,2.0,31.0,0.1674369747899159
22.0,2.0,28.0,0.1674369747899159
23.0,2.0,26.0,0.1674369747899159
22.0,3.0,31.0,0.1674369747899159
22.0,3.0,30.0,0.1674369747899159
23.0,10.0,12.0,0.1665912518853695
22.0,10.0,10.0,0.1665912518853695
23.0,10.0,11.0,0.1665912518853695
22.0,9.0,9.0,0.1665912518853695
23.0,3.0,22.0,0.1644957983193277
23.0,3.0,28.0,0.1644957983193277
23.0,3.0,26.0,0.1644957983193277
23.0,3.0,23.0,0.1644957983193277
26.0,9.0,9.0,0.1636500754147813
26.0,10.0,9.0,0.1636500754147813
19.0,3.0,31.0,0.163235294117647
21.0,2.0,24.0,0.163235294117647
21.0,2.0,27.0,0.163235294117647
18.0,3.0,30.0,0.163235294117647
21.0,2.0,22.0,0.163235294117647
21.0,3.0,29.0,0.163235294117647
21.0,2.0,21.0,0.163235294117647
18.0,3.0,31.0,0.163235294117647
21.0,2.0,23.0,0.163235294117647
19.0,2.0,26.0,0.163235294117647
19.0,2.0,23.0,0.163235294117647
19.0,2.0,34.0,0.163235294117647
19.0,2.0,24.0,0.163235294117647
22.0,3.0,26.0,0.1602941176470588
18.0,3.0,23.0,0.1602941176470588
21.0,3.0,23.0,0.1602941176470588
22.0,3.0,27.0,0.1602941176470588
19.0,3.0,23.0,0.1602941176470588
21.0,3.0,24.0,0.1602941176470588
23.0,2.0,19.0,0.1602941176470588
20.0,3.0,20.0,0.1602941176470588
23.0,2.0,17.0,0.1599385908209437
23.0,2.0,15.0,0.1599385908209437
23.0,2.0,14.0,0.1599385908209437
23.0,2.0,18.0,0.1599385908209437
27.0,9.0,9.0,0.1594483947425123
26.0,9.0,10.0,0.1594483947425123
21.0,2.0,20.0,0.1590336134453781
17.0,2.0,30.0,0.1560924369747899
18.0,2.0,27.0,0.1560924369747899
18.0,2.0,29.0,0.1560924369747899
17.0,2.0,27.0,0.1560924369747899
19.0,3.0,27.0,0.1560924369747899
19.0,3.0,28.0,0.1560924369747899
21.0,3.0,20.0,0.1560924369747899
18.0,3.0,27.0,0.1560924369747899
22.0,2.0,19.0,0.1560924369747899
18.0,3.0,28.0,0.1560924369747899
24.0,1.0,25.0,0.1560116354234001
24.0,1.0,23.0,0.1560116354234001
24.0,1.0,22.0,0.1560116354234001
24.0,1.0,31.0,0.1560116354234001
23.0,2.0,10.0,0.1557369101486748
22.0,7.0,28.0,0.1553167420814479
21.0,9.0,10.0,0.1546864899806076
48.0,3.0,48.0,0.154260935143288
19.0,4.0,32.0,0.153781512605042
19.0,3.0,15.0,0.1531512605042016
22.0,3.0,16.0,0.1531512605042016
21.0,3.0,17.0,0.1531512605042016
23.0,3.0,18.0,0.1531512605042016
21.0,3.0,15.0,0.1531512605042016
23.0,3.0,16.0,0.1531512605042016
20.0,3.0,19.0,0.1531512605042016
21.0,3.0,18.0,0.1531512605042016
22.0,3.0,18.0,0.1531512605042016
21.0,2.0,19.0,0.151890756302521
18.0,2.0,21.0,0.151890756302521
18.0,2.0,22.0,0.151890756302521
17.0,2.0,21.0,0.151890756302521
22.0,9.0,23.0,0.1516752854988149
21.0,2.0,9.0,0.1515352294764059
22.0,2.0,8.0,0.1515352294764059
21.0,2.0,10.0,0.1515352294764059
20.0,2.0,11.0,0.1515352294764059
18.0,2.0,10.0,0.1515352294764059
22.0,6.0,32.0,0.151115061409179
22.0,6.0,30.0,0.151115061409179
21.0,6.0,30.0,0.151115061409179
21.0,7.0,27.0,0.151115061409179
22.0,7.0,31.0,0.151115061409179
22.0,7.0,29.0,0.151115061409179
21.0,6.0,29.0,0.151115061409179
22.0,6.0,28.0,0.151115061409179
22.0,6.0,27.0,0.151115061409179
21.0,7.0,30.0,0.151115061409179
18.0,3.0,19.0,0.1489495798319327
19.0,3.0,11.0,0.1489495798319327
17.0,3.0,17.0,0.1489495798319327
22.0,3.0,11.0,0.1489495798319327
20.0,3.0,11.0,0.1489495798319327
18.0,3.0,18.0,0.1489495798319327
23.0,3.0,11.0,0.1489495798319327
22.0,3.0,9.0,0.1489495798319327
22.0,2.0,17.0,0.1489495798319327
23.0,3.0,12.0,0.1489495798319327
21.0,3.0,13.0,0.1489495798319327
19.0,3.0,14.0,0.1489495798319327
20.0,1.0,23.0,0.1488687782805429
23.0,1.0,24.0,0.1488687782805429
19.0,1.0,32.0,0.1488687782805429
21.0,1.0,24.0,0.1488687782805429
21.0,1.0,23.0,0.1488687782805429
21.0,1.0,28.0,0.1488687782805429
21.0,1.0,31.0,0.1488687782805429
22.0,1.0,25.0,0.1488687782805429
22.0,1.0,26.0,0.1488687782805429
22.0,1.0,27.0,0.1488687782805429
22.0,1.0,30.0,0.1488687782805429
22.0,1.0,32.0,0.1488687782805429
23.0,9.0,13.0,0.1487341090282266
24.0,3.0,30.0,0.147829131652661
24.0,3.0,32.0,0.147829131652661
23.0,9.0,22.0,0.1474736048265459
23.0,9.0,28.0,0.1474736048265459
17.0,2.0,9.0,0.147333548804137
