0,1,2
11,14,0.0723689475790316
12,14,0.0723689475790316
13,14,0.0723689475790316
14,14,0.0723689475790316
5,14,0.06942777110844338
4,14,0.06522609043617447
1,14,0.03721488595438175
3,15,0.10184073629451781
2,15,0.08857543017206883
8,15,0.08077230892356943
9,15,0.08077230892356943
7,15,0.07657062825130052
6,15,0.0723689475790316
10,15,0.0723689475790316
11,15,0.0723689475790316
12,15,0.0723689475790316
13,15,0.0723689475790316
4,15,0.06942777110844338
5,15,0.06942777110844338
15,15,0.06942777110844338
14,15,0.06522609043617447
1,15,0.057623049219687875
3,16,0.10184073629451781
2,16,0.08857543017206883
13,16,0.0791562778957737
7,16,0.07657062825130052
8,16,0.07657062825130052
9,16,0.07657062825130052
6,16,0.0723689475790316
10,16,0.0723689475790316
14,16,0.07201342075291654
4,16,0.06942777110844338
5,16,0.06942777110844338
11,16,0.0681672669067627
12,16,0.0681672669067627
15,16,0.06522609043617447
16,16,0.061024409763905565
1,16,0.057623049219687875
3,17,0.10184073629451781
2,17,0.08857543017206883
8,17,0.08077230892356943
13,17,0.0791562778957737
14,17,0.0791562778957737
7,17,0.07657062825130052
4,17,0.07362945178071227
6,17,0.0723689475790316
10,17,0.0723689475790316
5,17,0.06942777110844338
9,17,0.06942777110844338
15,17,0.06942777110844338
11,17,0.0681672669067627
12,17,0.0681672669067627
16,17,0.06522609043617447
17,17,0.06522609043617447
1,17,0.057623049219687875
3,18,0.10604241696678672
2,18,0.08857543017206883
14,18,0.0833579585680426
13,18,0.0791562778957737
8,18,0.07657062825130052
15,18,0.07621510142518548
6,18,0.0723689475790316
7,18,0.0723689475790316
9,18,0.0723689475790316
5,18,0.06942777110844338
10,18,0.0681672669067627
4,18,0.06522609043617447
16,18,0.06522609043617447
18,18,0.06522609043617447
11,18,0.0639655862344938
12,18,0.0639655862344938
17,18,0.061024409763905565
1,18,0.057623049219687875
3,19,0.10604241696678672
2,19,0.09277711084433773
13,19,0.0833579585680426
14,19,0.0833579585680426
7,19,0.07657062825130052
8,19,0.07657062825130052
9,19,0.07657062825130052
15,19,0.07621510142518548
6,19,0.0723689475790316
10,19,0.0723689475790316
4,19,0.06942777110844338
5,19,0.06942777110844338
11,19,0.0681672669067627
12,19,0.0681672669067627
16,19,0.06522609043617447
17,19,0.06522609043617447
18,19,0.06522609043617447
19,19,0.06522609043617447
1,19,0.057623049219687875
3,20,0.10604241696678672
2,20,0.09277711084433773
13,20,0.0833579585680426
7,20,0.08077230892356943
8,20,0.08077230892356943
6,20,0.0723689475790316
9,20,0.0723689475790316
4,20,0.06942777110844338
5,20,0.06942777110844338
10,20,0.0681672669067627
11,20,0.0681672669067627
12,20,0.0681672669067627
14,20,0.06522609043617447
16,20,0.06522609043617447
17,20,0.06522609043617447
18,20,0.06522609043617447
15,20,0.061024409763905565
19,20,0.061024409763905565
1,20,0.057623049219687875
20,20,0.05262104841936775
3,21,0.11024409763905563
2,21,0.09277711084433773
7,21,0.08497398959583834
12,21,0.0833579585680426
13,21,0.0833579585680426
8,21,0.08077230892356943
6,21,0.07657062825130052
9,21,0.07657062825130052
14,21,0.07621510142518548
16,21,0.07621510142518548
15,21,0.07201342075291654
4,21,0.06942777110844338
5,21,0.06942777110844338
10,21,0.0681672669067627
11,21,0.0681672669067627
17,21,0.06522609043617447
18,21,0.06522609043617447
1,21,0.064765906362545
20,21,0.05976390556222489
21,21,0.05682272909163666
19,21,0.05262104841936775
3,22,0.11024409763905563
2,22,0.0999199679871949
7,22,0.08791516606642658
8,22,0.08791516606642658
12,22,0.0833579585680426
13,22,0.0833579585680426
9,22,0.07657062825130052
18,22,0.07657062825130052
14,22,0.07621510142518548
6,22,0.0723689475790316
11,22,0.0723689475790316
4,22,0.06942777110844338
5,22,0.06942777110844338
10,22,0.0681672669067627
16,22,0.06522609043617447
17,22,0.06522609043617447
1,22,0.064765906362545
19,22,0.0639655862344938
20,22,0.0639655862344938
15,22,0.061024409763905565
21,22,0.05682272909163666
22,22,0.05682272909163666
12,23,0.10376612183334874
2,23,0.0999199679871949
13,23,0.09662326469049158
3,23,0.0898359343737495
7,23,0.08791516606642658
8,23,0.08791516606642658
1,23,0.08517406962785114
6,23,0.08497398959583834
5,23,0.07657062825130052
9,23,0.07657062825130052
17,23,0.07657062825130052
18,23,0.07657062825130052
14,23,0.07621510142518548
10,23,0.0723689475790316
11,23,0.0723689475790316
19,23,0.0723689475790316
4,23,0.06942777110844338
16,23,0.06522609043617447
20,23,0.0639655862344938
15,23,0.061024409763905565
21,23,0.05682272909163666
22,23,0.05682272909163666
23,23,0.05682272909163666
12,24,0.10376612183334874
13,24,0.10376612183334874
2,24,0.0999199679871949
16,24,0.09697879151660664
14,24,0.09242158401822266
3,24,0.0898359343737495
7,24,0.08791516606642658
8,24,0.08791516606642658
1,24,0.08517406962785114
15,24,0.08143257302921168
6,24,0.08077230892356943
5,24,0.07657062825130052
9,24,0.07657062825130052
17,24,0.07657062825130052
18,24,0.07657062825130052
10,24,0.0723689475790316
11,24,0.0723689475790316
4,24,0.06942777110844338
23,24,0.06522609043617447
19,24,0.0639655862344938
20,24,0.0639655862344938
24,24,0.061024409763905565
21,24,0.05682272909163666
22,24,0.05682272909163666
12,25,0.10796780250561763
13,25,0.10376612183334874
2,25,0.0999199679871949
16,25,0.09697879151660664
14,25,0.09242158401822266
1,25,0.08937575030012004
7,25,0.08791516606642658
8,25,0.08791516606642658
3,25,0.08563425370148059
15,25,0.08143257302921168
6,25,0.08077230892356943
5,25,0.07657062825130052
11,25,0.07657062825130052
17,25,0.07657062825130052
9,25,0.0723689475790316
10,25,0.0723689475790316
18,25,0.0723689475790316
4,25,0.06942777110844338
23,25,0.06522609043617447
24,25,0.06522609043617447
25,25,0.06522609043617447
19,25,0.0639655862344938
20,25,0.0639655862344938
21,25,0.061024409763905565
22,25,0.061024409763905565
1,26,0.08937575030012004
12,26,0.08415827869609381
13,26,0.07281374088096777
2,26,0.07190876350540217
7,26,0.06410564225690275
15,26,0.06182472989195679
8,26,0.059903961584633854
14,26,0.057623049219687875
5,26,0.052761104441776716
6,26,0.052761104441776716
11,26,0.052761104441776716
16,26,0.052761104441776716
17,26,0.052761104441776716
9,26,0.0485594237695078
10,26,0.0485594237695078
4,26,0.04561824729891956
18,26,0.044357743097238896
19,26,0.044357743097238896
3,26,0.04141656662665066
23,26,0.04141656662665066
24,26,0.04141656662665066
25,26,0.04141656662665066
26,26,0.04141656662665066
20,26,0.03721488595438175
21,26,0.03721488595438175
22,26,0.03721488595438175
1,27,0.08937575030012004
12,27,0.08415827869609381
2,27,0.07611044417767107
13,27,0.07281374088096777
7,27,0.06410564225690275
11,27,0.06375011543078771
15,27,0.06182472989195679
8,27,0.059903961584633854
14,27,0.057623049219687875
5,27,0.052761104441776716
6,27,0.052761104441776716
10,27,0.052761104441776716
16,27,0.052761104441776716
17,27,0.052761104441776716
9,27,0.0485594237695078
18,27,0.0485594237695078
3,27,0.04141656662665066
4,27,0.04141656662665066
22,27,0.04141656662665066
23,27,0.04141656662665066
24,27,0.04141656662665066
25,27,0.04141656662665066
26,27,0.04141656662665066
27,27,0.04141656662665066
19,27,0.04015606242496999
20,27,0.03721488595438175
21,27,0.03721488595438175
1,28,0.09322190414627388
11,28,0.08415827869609381
12,28,0.08415827869609381
2,28,0.07611044417767107
13,28,0.07281374088096777
14,28,0.06896758703481391
7,28,0.06410564225690275
6,28,0.059903961584633854
8,28,0.059903961584633854
5,28,0.056962785114045615
9,28,0.052761104441776716
10,28,0.052761104441776716
16,28,0.052761104441776716
23,28,0.05240557761566165
24,28,0.05240557761566165
25,28,0.05240557761566165
28,28,0.05240557761566165
21,28,0.04981992797118847
15,28,0.0485594237695078
22,28,0.04561824729891956
17,28,0.044357743097238896
18,28,0.044357743097238896
19,28,0.044357743097238896
3,28,0.04141656662665066
4,28,0.04141656662665066
26,28,0.04141656662665066
27,28,0.04141656662665066
20,28,0.03721488595438175
1,29,0.09322190414627388
11,29,0.08415827869609381
12,29,0.07995659802382492
13,29,0.07281374088096777
2,29,0.07190876350540217
14,29,0.06896758703481391
6,29,0.06410564225690275
7,29,0.06410564225690275
10,29,0.06375011543078771
5,29,0.06116446578631452
23,29,0.056607258287930555
27,29,0.056607258287930555
8,29,0.052761104441776716
9,29,0.052761104441776716
16,29,0.052761104441776716
24,29,0.05240557761566165
28,29,0.05240557761566165
29,29,0.05240557761566165
20,29,0.04981992797118847
21,29,0.04981992797118847
22,29,0.04981992797118847
15,29,0.0485594237695078
17,29,0.0485594237695078
25,29,0.04561824729891956
26,29,0.04561824729891956
18,29,0.044357743097238896
3,29,0.04141656662665066
4,29,0.04141656662665066
19,29,0.03721488595438175
1,30,0.10036476128913104
11,30,0.08415827869609381
12,30,0.0770154215532367
13,30,0.07281374088096777
2,30,0.07190876350540217
14,30,0.06896758703481391
6,30,0.06410564225690275
7,30,0.06410564225690275
9,30,0.06375011543078771
10,30,0.06375011543078771
5,30,0.06116446578631452
22,30,0.06080893896019946
23,30,0.06080893896019946
24,30,0.056607258287930555
25,30,0.056607258287930555
26,30,0.056607258287930555
27,30,0.056607258287930555
8,30,0.052761104441776716
16,30,0.052761104441776716
17,30,0.052761104441776716
28,30,0.05240557761566165
29,30,0.05240557761566165
30,30,0.05240557761566165
20,30,0.04981992797118847
21,30,0.04981992797118847
15,30,0.0485594237695078
18,30,0.0485594237695078
4,30,0.04561824729891956
3,30,0.04141656662665066
19,30,0.04141656662665066
1,31,0.10036476128913104
11,31,0.08415827869609381
13,31,0.08415827869609381
12,31,0.0770154215532367
6,31,0.07509465324591373
2,31,0.07190876350540217
7,31,0.06410564225690275
9,31,0.06375011543078771
10,31,0.06375011543078771
24,31,0.06375011543078771
31,31,0.06339458860467263
5,31,0.06116446578631452
22,31,0.06080893896019946
23,31,0.06080893896019946
25,31,0.056607258287930555
26,31,0.056607258287930555
27,31,0.056607258287930555
8,31,0.052761104441776716
14,31,0.052761104441776716
16,31,0.052761104441776716
17,31,0.052761104441776716
28,31,0.05240557761566165
29,31,0.05240557761566165
30,31,0.05240557761566165
20,31,0.04981992797118847
21,31,0.04981992797118847
3,31,0.0485594237695078
15,31,0.0485594237695078
4,31,0.04561824729891956
18,31,0.04561824729891956
19,31,0.04561824729891956
11,32,0.11987256441037952
1,32,0.10036476128913104
12,32,0.08835995936836273
10,32,0.08415827869609381
13,32,0.08415827869609381
6,32,0.07929633391818267
16,32,0.07737094837935174
15,32,0.07316926770708283
2,32,0.07190876350540217
32,32,0.07179794994921045
14,32,0.06896758703481391
22,32,0.0679517961030566
23,32,0.0679517961030566
31,32,0.06759626927694154
7,32,0.06410564225690275
9,32,0.06375011543078771
5,32,0.06116446578631452
28,32,0.059548434758518794
17,32,0.056962785114045615
18,32,0.056962785114045615
24,32,0.056607258287930555
25,32,0.056607258287930555
26,32,0.056607258287930555
30,32,0.056607258287930555
8,32,0.052761104441776716
27,32,0.05240557761566165
29,32,0.05240557761566165
19,32,0.04981992797118847
20,32,0.04981992797118847
21,32,0.04981992797118847
3,32,0.04561824729891956
4,32,0.04561824729891956
1,33,0.10036476128913104
12,33,0.08835995936836273
10,33,0.08415827869609381
11,33,0.08415827869609381
6,33,0.07929633391818267
2,33,0.07611044417767107
13,33,0.07316926770708283
15,33,0.07316926770708283
31,33,0.07179794994921045
14,33,0.06896758703481391
21,33,0.0679517961030566
22,33,0.0679517961030566
23,33,0.0679517961030566
32,33,0.06759626927694154
33,33,0.06759626927694154
7,33,0.06410564225690275
9,33,0.06375011543078771
27,33,0.06375011543078771
28,33,0.06375011543078771
5,33,0.06116446578631452
24,33,0.06080893896019946
25,33,0.06080893896019946
26,33,0.06080893896019946
8,33,0.056962785114045615
16,33,0.056962785114045615
18,33,0.056962785114045615
19,33,0.056962785114045615
29,33,0.056962785114045615
30,33,0.056607258287930555
17,33,0.052761104441776716
20,33,0.04981992797118847
3,33,0.04561824729891956
4,33,0.04561824729891956
10,34,0.11987256441037952
1,34,0.10036476128913104
2,34,0.0965186074429772
12,34,0.08835995936836273
11,34,0.08415827869609381
13,34,0.07316926770708283
15,34,0.07316926770708283
31,34,0.07179794994921045
32,34,0.07179794994921045
14,34,0.06896758703481391
6,34,0.06830732292917166
21,34,0.0679517961030566
22,34,0.0679517961030566
27,34,0.0679517961030566
33,34,0.06759626927694154
3,34,0.06602641056422569
24,34,0.06501061963246837
9,34,0.06375011543078771
34,34,0.06339458860467263
5,34,0.06116446578631452
20,34,0.06080893896019946
23,34,0.06080893896019946
25,34,0.06080893896019946
29,34,0.06080893896019946
30,34,0.06080893896019946
7,34,0.059903961584633854
8,34,0.056962785114045615
16,34,0.056962785114045615
17,34,0.056962785114045615
18,34,0.056962785114045615
19,34,0.056962785114045615
28,34,0.056962785114045615
26,34,0.056607258287930555
4,34,0.052761104441776716
10,35,0.11987256441037952
1,35,0.10036476128913104
2,35,0.0965186074429772
12,35,0.08835995936836273
11,35,0.08415827869609381
13,35,0.07737094837935174
14,35,0.07737094837935174
31,35,0.07179794994921045
3,35,0.0702280912364946
18,35,0.0679517961030566
21,35,0.0679517961030566
22,35,0.0679517961030566
25,35,0.0679517961030566
26,35,0.0679517961030566
27,35,0.0679517961030566
32,35,0.06759626927694154
33,35,0.06759626927694154
23,35,0.06501061963246837
24,35,0.06501061963246837
6,35,0.06410564225690275
7,35,0.06410564225690275
9,35,0.06375011543078771
34,35,0.06339458860467263
35,35,0.06339458860467263
5,35,0.06116446578631452
20,35,0.06080893896019946
29,35,0.06080893896019946
30,35,0.06080893896019946
4,35,0.056962785114045615
8,35,0.056962785114045615
15,35,0.056962785114045615
16,35,0.056962785114045615
17,35,0.056962785114045615
28,35,0.056962785114045615
19,35,0.04981992797118847
10,36,0.11987256441037952
1,36,0.10456644196139996
2,36,0.0965186074429772
12,36,0.08835995936836273
11,36,0.08415827869609381
13,36,0.07737094837935174
14,36,0.07316926770708283
22,36,0.0721534767753255
31,36,0.07179794994921045
3,36,0.0702280912364946
6,36,0.06830732292917166
16,36,0.0679517961030566
17,36,0.0679517961030566
18,36,0.0679517961030566
21,36,0.0679517961030566
25,36,0.0679517961030566
26,36,0.0679517961030566
27,36,0.0679517961030566
32,36,0.06759626927694154
33,36,0.06759626927694154
34,36,0.06759626927694154
23,36,0.06501061963246837
7,36,0.06410564225690275
9,36,0.06375011543078771
4,36,0.06116446578631452
5,36,0.06116446578631452
8,36,0.06116446578631452
19,36,0.06080893896019946
20,36,0.06080893896019946
24,36,0.06080893896019946
28,36,0.06080893896019946
29,36,0.06080893896019946
30,36,0.06080893896019946
15,36,0.056962785114045615
35,36,0.056607258287930555
36,36,0.056607258287930555
9,37,0.11987256441037952
1,37,0.10456644196139996
8,37,0.09981992797118847
2,37,0.0965186074429772
11,37,0.08835995936836273
12,37,0.08835995936836273
14,37,0.08835995936836273
10,37,0.08415827869609381
27,37,0.0789408070920676
13,37,0.07737094837935174
21,37,0.0721534767753255
22,37,0.0721534767753255
23,37,0.0721534767753255
24,37,0.0721534767753255
31,37,0.07179794994921045
32,37,0.07179794994921045
3,37,0.0702280912364946
6,37,0.06830732292917166
15,37,0.0679517961030566
16,37,0.0679517961030566
17,37,0.0679517961030566
18,37,0.0679517961030566
25,37,0.0679517961030566
26,37,0.0679517961030566
33,37,0.06759626927694154
20,37,0.06501061963246837
7,37,0.06410564225690275
4,37,0.06116446578631452
5,37,0.06116446578631452
19,37,0.06080893896019946
28,37,0.06080893896019946
29,37,0.06080893896019946
30,37,0.06080893896019946
34,37,0.056607258287930555
35,37,0.056607258287930555
36,37,0.056607258287930555
37,37,0.056607258287930555
9,38,0.11987256441037952
1,38,0.10456644196139996
2,38,0.0965186074429772
8,38,0.09267707082833132
11,38,0.08835995936836273
14,38,0.08835995936836273
10,38,0.08415827869609381
26,38,0.0789408070920676
12,38,0.07737094837935174
13,38,0.07737094837935174
21,38,0.0721534767753255
22,38,0.0721534767753255
23,38,0.0721534767753255
24,38,0.0721534767753255
31,38,0.07179794994921045
32,38,0.07179794994921045
3,38,0.0702280912364946
6,38,0.06830732292917166
15,38,0.0679517961030566
16,38,0.0679517961030566
17,38,0.0679517961030566
25,38,0.0679517961030566
33,38,0.06759626927694154
20,38,0.06501061963246837
4,38,0.06116446578631452
5,38,0.06116446578631452
18,38,0.06080893896019946
19,38,0.06080893896019946
27,38,0.06080893896019946
28,38,0.06080893896019946
29,38,0.06080893896019946
30,38,0.06080893896019946
7,38,0.059903961584633854
34,38,0.056607258287930555
35,38,0.056607258287930555
36,38,0.056607258287930555
37,38,0.056607258287930555
38,38,0.056607258287930555
9,39,0.11987256441037952
8,39,0.11308523409363744
1,39,0.10456644196139996
16,39,0.1036660818173423
2,39,0.10072028811524611
10,39,0.08835995936836273
11,39,0.08835995936836273
14,39,0.08835995936836273
25,39,0.0789408070920676
26,39,0.0789408070920676
12,39,0.07737094837935174
13,39,0.07737094837935174
39,39,0.07281374088096777
21,39,0.0721534767753255
22,39,0.0721534767753255
23,39,0.0721534767753255
31,39,0.07179794994921045
32,39,0.07179794994921045
3,39,0.0702280912364946
15,39,0.0679517961030566
17,39,0.0679517961030566
24,39,0.0679517961030566
33,39,0.06759626927694154
20,39,0.06501061963246837
6,39,0.06410564225690275
7,39,0.06410564225690275
4,39,0.06116446578631452
5,39,0.06116446578631452
18,39,0.06080893896019946
19,39,0.06080893896019946
27,39,0.06080893896019946
28,39,0.06080893896019946
30,39,0.06080893896019946
35,39,0.06080893896019946
34,39,0.056607258287930555
36,39,0.056607258287930555
37,39,0.056607258287930555
38,39,0.056607258287930555
29,39,0.04981992797118847
9,40,0.12407424508264842
8,40,0.11308523409363744
12,40,0.10876812263366885
16,40,0.1036660818173423
2,40,0.10072028811524611
25,40,0.09934897035737371
1,40,0.09357743097238895
21,40,0.09256164004063162
22,40,0.09256164004063162
30,40,0.09220611321451656
31,40,0.09220611321451656
33,40,0.09220611321451656
10,40,0.08835995936836273
11,40,0.08835995936836273
13,40,0.08835995936836273
14,40,0.08835995936836273
17,40,0.08835995936836273
23,40,0.08835995936836273
24,40,0.08835995936836273
26,40,0.08835995936836273
32,40,0.08800443254224767
20,40,0.08541878289777448
7,40,0.08451380552220887
29,40,0.08121710222550559
34,40,0.08121710222550559
35,40,0.0770154215532367
36,40,0.0770154215532367
40,40,0.0770154215532367
37,40,0.07281374088096777
38,40,0.07281374088096777
39,40,0.07281374088096777
27,40,0.0702280912364946
28,40,0.0702280912364946
15,40,0.0679517961030566
4,40,0.06536614645858344
6,40,0.06410564225690275
5,40,0.06116446578631452
18,40,0.06080893896019946
19,40,0.06080893896019946
3,40,0.056962785114045615
9,41,0.12407424508264842
8,41,0.11728691476590636
12,41,0.10876812263366885
2,41,0.10492196878751502
16,41,0.1036660818173423
25,41,0.09934897035737371
1,41,0.09357743097238895
21,41,0.09256164004063162
22,41,0.09256164004063162
30,41,0.09220611321451656
31,41,0.09220611321451656
32,41,0.09220611321451656
7,41,0.08871548619447779
10,41,0.08835995936836273
11,41,0.08835995936836273
13,41,0.08835995936836273
14,41,0.08835995936836273
17,41,0.08835995936836273
23,41,0.08835995936836273
24,41,0.08835995936836273
26,41,0.08835995936836273
20,41,0.08541878289777448
40,41,0.08415827869609381
28,41,0.08121710222550559
29,41,0.08121710222550559
33,41,0.08121710222550559
34,41,0.0770154215532367
35,41,0.0770154215532367
36,41,0.0770154215532367
37,41,0.0770154215532367
38,41,0.07281374088096777
39,41,0.07281374088096777
27,41,0.0702280912364946
41,41,0.06896758703481391
15,41,0.0679517961030566
4,41,0.06536614645858344
6,41,0.06410564225690275
5,41,0.06116446578631452
18,41,0.06080893896019946
19,41,0.06080893896019946
3,41,0.056962785114045615
9,42,0.12407424508264842
8,42,0.11728691476590636
12,42,0.10876812263366885
2,42,0.10492196878751502
16,42,0.1036660818173423
1,42,0.09357743097238895
21,42,0.09256164004063162
22,42,0.09256164004063162
30,42,0.09220611321451656
31,42,0.09220611321451656
32,42,0.09220611321451656
7,42,0.08871548619447779
10,42,0.08835995936836273
11,42,0.08835995936836273
13,42,0.08835995936836273
14,42,0.08835995936836273
17,42,0.08835995936836273
23,42,0.08835995936836273
24,42,0.08835995936836273
25,42,0.08835995936836273
26,42,0.08835995936836273
20,42,0.08541878289777448
27,42,0.08121710222550559
28,42,0.08121710222550559
29,42,0.08121710222550559
33,42,0.08121710222550559
34,42,0.08121710222550559
39,42,0.07995659802382492
35,42,0.0770154215532367
36,42,0.0770154215532367
37,42,0.0770154215532367
42,42,0.0770154215532367
40,42,0.07316926770708283
41,42,0.07316926770708283
38,42,0.07281374088096777
15,42,0.0679517961030566
6,42,0.06410564225690275
4,42,0.06116446578631452
5,42,0.06116446578631452
18,42,0.06080893896019946
19,42,0.06080893896019946
3,42,0.056962785114045615
9,43,0.12407424508264842
10,43,0.12407424508264842
8,43,0.11728691476590636
12,43,0.10876812263366885
2,43,0.10492196878751502
1,43,0.10072028811524611
21,43,0.09256164004063162
30,43,0.09220611321451656
31,43,0.09220611321451656
7,43,0.08871548619447779
11,43,0.08835995936836273
13,43,0.08835995936836273
14,43,0.08835995936836273
17,43,0.08835995936836273
22,43,0.08835995936836273
23,43,0.08835995936836273
24,43,0.08835995936836273
25,43,0.08835995936836273
26,43,0.08835995936836273
20,43,0.08541878289777448
36,43,0.08415827869609381
37,43,0.08415827869609381
27,43,0.08121710222550559
28,43,0.08121710222550559
29,43,0.08121710222550559
32,43,0.08121710222550559
33,43,0.08121710222550559
34,43,0.08121710222550559
38,43,0.07995659802382492
39,43,0.07995659802382492
35,43,0.0770154215532367
40,43,0.07316926770708283
42,43,0.07281374088096777
43,43,0.07281374088096777
41,43,0.06896758703481391
15,43,0.0679517961030566
16,43,0.0679517961030566
19,43,0.06501061963246837
6,43,0.06410564225690275
4,43,0.06116446578631452
5,43,0.06116446578631452
18,43,0.06080893896019946
3,43,0.056962785114045615
9,44,0.12407424508264842
10,44,0.12407424508264842
8,44,0.11728691476590636
12,44,0.10876812263366885
2,44,0.10492196878751502
1,44,0.10072028811524611
24,44,0.09934897035737371
21,44,0.09256164004063162
22,44,0.09256164004063162
30,44,0.09220611321451656
31,44,0.09220611321451656
7,44,0.08871548619447779
11,44,0.08835995936836273
13,44,0.08835995936836273
14,44,0.08835995936836273
17,44,0.08835995936836273
23,44,0.08835995936836273
25,44,0.08835995936836273
26,44,0.08835995936836273
32,44,0.08835995936836273
34,44,0.08835995936836273
37,44,0.08835995936836273
20,44,0.08541878289777448
35,44,0.08415827869609381
36,44,0.08415827869609381
38,44,0.08415827869609381
27,44,0.08121710222550559
28,44,0.08121710222550559
29,44,0.08121710222550559
33,44,0.08121710222550559
41,44,0.08121710222550559
42,44,0.08121710222550559
40,44,0.07737094837935174
43,44,0.0770154215532367
39,44,0.07316926770708283
18,44,0.0721534767753255
44,44,0.06896758703481391
15,44,0.0679517961030566
16,44,0.0679517961030566
4,44,0.06536614645858344
19,44,0.06501061963246837
6,44,0.06410564225690275
5,44,0.06116446578631452
3,44,0.056962785114045615
9,45,0.12407424508264842
10,45,0.12407424508264842
8,45,0.11728691476590636
12,45,0.10876812263366885
2,45,0.10492196878751502
1,45,0.10072028811524611
30,45,0.09934897035737371
20,45,0.09256164004063162
21,45,0.09256164004063162
22,45,0.09256164004063162
31,45,0.09220611321451656
7,45,0.08871548619447779
11,45,0.08835995936836273
13,45,0.08835995936836273
14,45,0.08835995936836273
17,45,0.08835995936836273
23,45,0.08835995936836273
24,45,0.08835995936836273
25,45,0.08835995936836273
26,45,0.08835995936836273
34,45,0.08835995936836273
35,45,0.08835995936836273
37,45,0.08835995936836273
38,45,0.08835995936836273
36,45,0.08415827869609381
27,45,0.08121710222550559
28,45,0.08121710222550559
29,45,0.08121710222550559
32,45,0.08121710222550559
33,45,0.08121710222550559
41,45,0.08121710222550559
42,45,0.08121710222550559
43,45,0.08121710222550559
39,45,0.07737094837935174
40,45,0.07737094837935174
18,45,0.0721534767753255
15,45,0.0679517961030566
16,45,0.0679517961030566
4,45,0.06536614645858344
19,45,0.06501061963246837
6,45,0.06410564225690275
5,45,0.06116446578631452
3,45,0.056962785114045615
44,45,0.052761104441776716
45,45,0.0485594237695078
8,46,0.12407424508264842
9,46,0.12407424508264842
12,46,0.10876812263366885
22,46,0.10355065102964263
1,46,0.10072028811524611
2,46,0.10072028811524611
23,46,0.09934897035737371
16,46,0.09596300058484933
17,46,0.09256164004063162
20,46,0.09256164004063162
21,46,0.09256164004063162
33,46,0.09256164004063162
3,46,0.08847539015606243
7,46,0.08835995936836273
10,46,0.08835995936836273
11,46,0.08835995936836273
13,46,0.08835995936836273
14,46,0.08835995936836273
24,46,0.08835995936836273
25,46,0.08835995936836273
26,46,0.08835995936836273
30,46,0.08835995936836273
34,46,0.08835995936836273
35,46,0.08835995936836273
36,46,0.08835995936836273
27,46,0.08121710222550559
28,46,0.08121710222550559
29,46,0.08121710222550559
31,46,0.08121710222550559
32,46,0.08121710222550559
41,46,0.08121710222550559
37,46,0.07737094837935174
38,46,0.07737094837935174
40,46,0.07737094837935174
39,46,0.07316926770708283
15,46,0.0721534767753255
45,46,0.06602641056422569
46,46,0.06602641056422569
18,46,0.06501061963246837
19,46,0.06501061963246837
4,46,0.06116446578631452
