0,1,2,3
20,19,False,0.0685574229691876
24,16,False,0.044392372333548806
22,14,True,0.13276233570351217
29,7,False,0.0899859943977591
8,26,True,0.13723874165050634
31,32,False,0.06946240034475329
26,31,True,0.023594053005817715
28,26,False,0.023949579831932775
35,25,False,0.012605042016806723
15,27,True,0.09732277526395172
15,35,True,0.10026395173453996
27,14,False,0.09418767507002801
16,29,False,0.11105903900021548
19,34,True,0.04046541693600517
27,5,True,0.07624973066149536
10,8,False,0.10160525748761043
12,15,False,0.07534475328592975
10,6,True,0.1041909071320836
22,23,False,0.05721288515406163
22,15,True,0.12471450118508942
9,23,True,0.13045141133376428
